id,ORIG_FID,fclass,name,Shape_Length,longitude,latitude
873,336,cycleway, ,422.0148804,13.22731824,55.69435743
874,336,cycleway, ,422.0148804,13.22688546,55.69398184
875,336,cycleway, ,422.0148804,13.22666613,55.69355258
876,336,cycleway, ,422.0148804,13.226337,55.69314368
877,336,cycleway, ,422.0148804,13.22599929,55.69273725
878,336,cycleway, ,422.0148804,13.22563707,55.69233782
879,339,cycleway, ,259.0709521,13.18475921,55.71851183
880,339,cycleway, ,259.0709521,13.18484486,55.71806524
881,339,cycleway, ,259.0709521,13.18493691,55.71761915
882,339,cycleway, ,259.0709521,13.18504295,55.71717414
883,339,cycleway, ,259.0709521,13.18513202,55.71672777
884,340,secondary,Kung Oskars väg,265.1899148,13.18446397,55.71142244
885,340,secondary,Kung Oskars väg,265.1899148,13.1836739,55.71136948
886,340,secondary,Kung Oskars väg,265.1899148,13.18288323,55.71131938
887,340,secondary,Kung Oskars väg,265.1899148,13.1820926,55.71126903
888,340,secondary,Kung Oskars väg,265.1899148,13.1813007,55.71122601
889,342,service, ,109.9805569,13.20126529,55.72402516
890,342,service, ,109.9805569,13.20076039,55.72418369
891,344,service, ,103.5583242,13.1798757,55.69359785
892,344,service, ,103.5583242,13.17988636,55.69314885
893,346,residential,Smålandsvägen,303.3569751,13.18472255,55.68918361
894,346,residential,Smålandsvägen,303.3569751,13.18527394,55.68948858
895,346,residential,Smålandsvägen,303.3569751,13.18576175,55.68979195
896,346,residential,Smålandsvägen,303.3569751,13.18517187,55.6898404
897,346,residential,Smålandsvägen,303.3569751,13.18505202,55.69017984
898,346,residential,Smålandsvägen,303.3569751,13.18558613,55.68992974
899,348,residential,Värendsvägen,76.42317084,13.18411459,55.68941728
900,349,living_street,Finalgatan,392.590129,13.18254255,55.69471994
901,349,living_street,Finalgatan,392.590129,13.18308421,55.69504038
902,349,living_street,Finalgatan,392.590129,13.18298626,55.69545082
903,349,living_street,Finalgatan,392.590129,13.18273402,55.69587682
904,349,living_street,Finalgatan,392.590129,13.18248177,55.69630283
905,349,living_street,Finalgatan,392.590129,13.18222952,55.69672884
906,349,living_street,Finalgatan,392.590129,13.18189016,55.69713133
907,350,tertiary,Västanväg,199.8273677,13.175459,55.69445459
908,350,tertiary,Västanväg,199.8273677,13.17489019,55.69414087
909,350,tertiary,Västanväg,199.8273677,13.1743112,55.69383296
910,353,residential,Vårvädersvägen,350.2861318,13.17175949,55.69145263
911,353,residential,Vårvädersvägen,350.2861318,13.17218597,55.69183175
912,353,residential,Vårvädersvägen,350.2861318,13.17262817,55.69220418
913,353,residential,Vårvädersvägen,350.2861318,13.17322072,55.69202753
914,353,residential,Vårvädersvägen,350.2861318,13.17289086,55.69161918
915,353,residential,Vårvädersvägen,350.2861318,13.17255363,55.69121237
916,353,residential,Vårvädersvägen,350.2861318,13.17223031,55.69080218
917,354,service, ,222.8982984,13.17121449,55.68838086
918,354,service, ,222.8982984,13.17092371,55.68866543
919,354,service, ,222.8982984,13.17154224,55.68870705
920,354,service, ,222.8982984,13.17211985,55.68853776
921,355,residential,Virvelvindsvägen,351.2391283,13.17426118,55.69079423
922,355,residential,Virvelvindsvägen,351.2391283,13.17453008,55.69121697
923,355,residential,Virvelvindsvägen,351.2391283,13.17479187,55.69164111
924,355,residential,Virvelvindsvägen,351.2391283,13.1754637,55.69153203
925,355,residential,Virvelvindsvägen,351.2391283,13.17527723,55.69109543
926,355,residential,Virvelvindsvägen,351.2391283,13.1750921,55.69065858
927,355,residential,Virvelvindsvägen,351.2391283,13.17488169,55.69022546
928,356,residential,Tordönsvägen,350.3716893,13.17690711,55.69043279
929,356,residential,Tordönsvägen,350.3716893,13.17701098,55.69087813
930,356,residential,Tordönsvägen,350.3716893,13.1771192,55.69132302
931,356,residential,Tordönsvägen,350.3716893,13.17783374,55.69128722
932,356,residential,Tordönsvägen,350.3716893,13.17781102,55.69083823
933,356,residential,Tordönsvägen,350.3716893,13.17778517,55.69038927
934,356,residential,Tordönsvägen,350.3716893,13.17775782,55.68994034
935,357,residential,Blidvädersvägen,196.714277,13.17963177,55.6903832
936,357,residential,Blidvädersvägen,196.714277,13.17956435,55.69083069
937,357,residential,Blidvädersvägen,196.714277,13.1795124,55.69127879
938,358,residential,Gråvädersvägen,348.8527333,13.18233807,55.69065351
939,358,residential,Gråvädersvägen,348.8527333,13.18211876,55.69108529
940,358,residential,Gråvädersvägen,348.8527333,13.18189727,55.69151668
941,358,residential,Gråvädersvägen,348.8527333,13.18253843,55.69163764
942,358,residential,Gråvädersvägen,348.8527333,13.18285691,55.69122647
943,358,residential,Gråvädersvägen,348.8527333,13.18316657,55.69081273
944,359,residential,Östanväg,382.0805908,13.18477468,55.69146484
945,359,residential,Östanväg,382.0805908,13.18438682,55.69185699
946,359,residential,Östanväg,382.0805908,13.18403535,55.69225983
947,359,residential,Östanväg,382.0805908,13.18373288,55.69267482
948,359,residential,Östanväg,382.0805908,13.1834605,55.69309682
949,359,residential,Östanväg,382.0805908,13.18320405,55.69352196
950,359,residential,Östanväg,382.0805908,13.18295463,55.69394847
951,360,tertiary,Sankt Lars väg,65.0819773,13.18180419,55.68965415
952,361,residential,Göingegatan,87.70999436,13.20653583,55.71616753
953,362,residential,Albogatan,222.5035528,13.20617398,55.71552399
954,362,residential,Albogatan,222.5035528,13.20564063,55.71519076
955,362,residential,Albogatan,222.5035528,13.20508904,55.7148671
956,362,residential,Albogatan,222.5035528,13.20478428,55.71445215
957,363,residential,Onsjögatan,195.0572395,13.20445192,55.71559206
958,363,residential,Onsjögatan,195.0572395,13.20480621,55.71518985
959,363,residential,Onsjögatan,195.0572395,13.20523534,55.71483197
960,365,residential,Rinnebäcksvägen,253.0254817,13.16564933,55.70357467
961,365,residential,Rinnebäcksvägen,253.0254817,13.16554541,55.70401798
962,365,residential,Rinnebäcksvägen,253.0254817,13.1652474,55.70443407
963,365,residential,Rinnebäcksvägen,253.0254817,13.16480151,55.70480548
964,365,residential,Rinnebäcksvägen,253.0254817,13.16428927,55.70506536
965,366,residential,Kyrkoled,208.06818,13.16430173,55.70458928
966,366,residential,Kyrkoled,208.06818,13.16434098,55.70414068
967,366,residential,Kyrkoled,208.06818,13.16443441,55.70369469
968,366,residential,Kyrkoled,208.06818,13.16440728,55.70324636
969,368,residential,Trolles backe,136.5360821,13.1466428,55.70376334
970,368,residential,Trolles backe,136.5360821,13.1458903,55.70390844
971,369,residential,Folkparksvägen,383.0696492,13.16518928,55.69936266
972,369,residential,Folkparksvägen,383.0696492,13.16523932,55.69981096
973,369,residential,Folkparksvägen,383.0696492,13.1652893,55.70025927
974,369,residential,Folkparksvägen,383.0696492,13.16533937,55.70070758
975,369,residential,Folkparksvägen,383.0696492,13.16538938,55.70115588
976,369,residential,Folkparksvägen,383.0696492,13.16543944,55.70160419
977,369,residential,Folkparksvägen,383.0696492,13.16548948,55.70205249
978,372,residential,Änggatan,174.0286184,13.20109458,55.69852404
979,372,residential,Änggatan,174.0286184,13.20188599,55.69854735
980,372,residential,Änggatan,174.0286184,13.20268112,55.69853597
981,374,residential,Hyllegränd,134.7313081,13.19935439,55.69718332
982,374,residential,Hyllegränd,134.7313081,13.19979533,55.69741567
983,375,secondary,Södra vägen,67.02248475,13.20206765,55.69603982
984,376,residential,Södra Esplanaden,432.3088004,13.19734144,55.69845369
985,376,residential,Södra Esplanaden,432.3088004,13.19666354,55.69821873
986,376,residential,Södra Esplanaden,432.3088004,13.19600465,55.69796784
987,376,residential,Södra Esplanaden,432.3088004,13.19536504,55.69770083
988,376,residential,Södra Esplanaden,432.3088004,13.19472561,55.69743369
989,376,residential,Södra Esplanaden,432.3088004,13.19408041,55.69717102
990,376,residential,Södra Esplanaden,432.3088004,13.19344282,55.69690252
991,376,residential,Södra Esplanaden,432.3088004,13.19280834,55.69663165
992,377,residential,Mellanvångsvägen,75.20284743,13.19335357,55.69307248
993,378,residential,Revingegatan,274.5786766,13.19346144,55.69625726
994,378,residential,Revingegatan,274.5786766,13.19425678,55.69625812
995,378,residential,Revingegatan,274.5786766,13.19505211,55.69625906
996,378,residential,Revingegatan,274.5786766,13.19584742,55.69626179
997,378,residential,Revingegatan,274.5786766,13.19664262,55.69626999
998,379,residential,Norbergsgatan,107.5833821,13.19430515,55.69671097
999,379,residential,Norbergsgatan,107.5833821,13.19470589,55.69632296
1000,380,residential,Flormansgatan,167.7586717,13.19555903,55.69665539
1001,380,residential,Flormansgatan,167.7586717,13.19515922,55.69704371
1002,380,residential,Flormansgatan,167.7586717,13.19476415,55.69743357
1003,381,residential,Apelgatan,202.4057256,13.19768913,55.69738139
1004,381,residential,Apelgatan,202.4057256,13.19693076,55.69724599
1005,381,residential,Apelgatan,202.4057256,13.19617311,55.69710932
1006,381,residential,Apelgatan,202.4057256,13.19541555,55.69697248
1007,382,residential,Clemenstorget,104.0724486,13.1891632,55.70712873
1008,382,residential,Clemenstorget,104.0724486,13.18916459,55.70757792
1009,383,service, ,138.2306127,13.22076071,55.6890062
1010,383,service, ,138.2306127,13.22105619,55.68906999
1011,384,cycleway,Råbyvägen,402.5595919,13.21507763,55.68701493
1012,384,cycleway,Råbyvägen,402.5595919,13.21432206,55.68715427
1013,384,cycleway,Råbyvägen,402.5595919,13.21357094,55.68730169
1014,384,cycleway,Råbyvägen,402.5595919,13.21281981,55.68744911
1015,384,cycleway,Råbyvägen,402.5595919,13.21206885,55.6875968
1016,384,cycleway,Råbyvägen,402.5595919,13.21131841,55.68774533
1017,384,cycleway,Råbyvägen,402.5595919,13.21056797,55.68789387
1018,384,cycleway,Råbyvägen,402.5595919,13.20981752,55.6880424
1019,386,service, ,52.28909424,13.18269303,55.68026248
1020,388,residential,Ulrikedalsvägen,310.4459509,13.20367716,55.69671232
1021,388,residential,Ulrikedalsvägen,310.4459509,13.2032926,55.69710548
1022,388,residential,Ulrikedalsvägen,310.4459509,13.20328521,55.69753242
1023,388,residential,Ulrikedalsvägen,310.4459509,13.20387154,55.69783057
1024,388,residential,Ulrikedalsvägen,310.4459509,13.20452197,55.69808897
1025,388,residential,Ulrikedalsvägen,310.4459509,13.20519205,55.69832707
1026,389,tertiary,Stattenavägen,96.31597353,13.1867658,55.68889474
1027,391,tertiary,Malmövägen,124.6262197,13.18889844,55.6958922
1028,391,tertiary,Malmövägen,124.6262197,13.18875202,55.69545068
1029,392,service,Gräddfilen,80.79496799,13.18804708,55.69573589
1030,393,residential,Östgötavägen,264.9266012,13.18475947,55.69458589
1031,393,residential,Östgötavägen,264.9266012,13.18450759,55.69501185
1032,393,residential,Östgötavägen,264.9266012,13.18426735,55.69544007
1033,393,residential,Östgötavägen,264.9266012,13.18401746,55.69586651
1034,393,residential,Östgötavägen,264.9266012,13.1835138,55.69618268
1035,394,residential,Bohusvägen,147.5406119,13.18739632,55.69374186
1036,394,residential,Bohusvägen,147.5406119,13.18697282,55.69412199
1037,395,residential,Hallandsvägen,326.8276284,13.18474503,55.69354581
1038,395,residential,Hallandsvägen,326.8276284,13.18499077,55.69311863
1039,395,residential,Hallandsvägen,326.8276284,13.1852479,55.69269356
1040,395,residential,Hallandsvägen,326.8276284,13.18550382,55.69226828
1041,395,residential,Hallandsvägen,326.8276284,13.18575562,55.69184224
1042,395,residential,Hallandsvägen,326.8276284,13.18600953,55.69141689
1043,396,residential,Ölandsvägen,76.26554023,13.18604929,55.69206236
1044,397,residential,Gotlandsvägen,130.7836011,13.18638155,55.69299172
1045,397,residential,Gotlandsvägen,130.7836011,13.18572451,55.69273865
1046,398,residential,Dalslandsvägen,141.554878,13.18610899,55.69372299
1047,398,residential,Dalslandsvägen,141.554878,13.18545715,55.69346569
1048,399,secondary,Ruben Rausings gata,83.09828792,13.18804075,55.6909603
1049,400,residential,Mellanvångsvägen,290.7033761,13.19093412,55.69100696
1050,400,residential,Mellanvångsvägen,290.7033761,13.19111609,55.69144423
1051,400,residential,Mellanvångsvägen,290.7033761,13.1913372,55.69187547
1052,400,residential,Mellanvångsvägen,290.7033761,13.19185564,55.69220694
1053,400,residential,Mellanvångsvägen,290.7033761,13.19249839,55.69247142
1054,401,residential,Järnåkravägen,285.6346705,13.19033192,55.69152517
1055,401,residential,Järnåkravägen,285.6346705,13.18955464,55.6916201
1056,401,residential,Järnåkravägen,285.6346705,13.18877278,55.69170107
1057,401,residential,Järnåkravägen,285.6346705,13.18809892,55.69189143
1058,401,residential,Järnåkravägen,285.6346705,13.18820454,55.69233269
1059,402,service,Karhögstorg,106.0861977,13.19196122,55.6942272
1060,402,service,Karhögstorg,106.0861977,13.19209764,55.69457523
1061,403,residential,Järnåkravägen,353.7839789,13.19186681,55.69463461
1062,403,residential,Järnåkravägen,353.7839789,13.1910886,55.69472483
1063,403,residential,Järnåkravägen,353.7839789,13.19031222,55.69482226
1064,403,residential,Järnåkravägen,353.7839789,13.18953222,55.69490981
1065,403,residential,Järnåkravägen,353.7839789,13.18890717,55.69473077
1066,403,residential,Järnåkravägen,353.7839789,13.18877551,55.6942879
1067,403,residential,Järnåkravägen,353.7839789,13.18868437,55.69384229
1068,404,cycleway, ,556.3232576,13.23644323,55.71776669
1069,404,cycleway, ,556.3232576,13.23708318,55.71803286
1070,404,cycleway, ,556.3232576,13.2375781,55.71837166
1071,404,cycleway, ,556.3232576,13.23756955,55.71877367
1072,404,cycleway, ,556.3232576,13.23682515,55.71891298
1073,404,cycleway, ,556.3232576,13.23603808,55.71888792
1074,404,cycleway, ,556.3232576,13.23537815,55.71864575
1075,404,cycleway, ,556.3232576,13.23487356,55.71829994
1076,404,cycleway, ,556.3232576,13.23444908,55.71792007
1077,404,cycleway, ,556.3232576,13.23399422,55.71755153
1078,404,cycleway, ,556.3232576,13.23351689,55.71719221
1079,405,cycleway, ,203.4794482,13.24430125,55.71552716
1080,405,cycleway, ,203.4794482,13.24358202,55.71533771
1081,405,cycleway, ,203.4794482,13.24285129,55.71516004
1082,405,cycleway, ,203.4794482,13.24211035,55.71499837
1083,406,secondary,Spelmansvägen,424.8321938,13.22297711,55.70962537
1084,406,secondary,Spelmansvägen,424.8321938,13.22350239,55.70929157
1085,406,secondary,Spelmansvägen,424.8321938,13.22422795,55.70911592
1086,406,secondary,Spelmansvägen,424.8321938,13.22502025,55.70909228
1087,406,secondary,Spelmansvägen,424.8321938,13.22580667,55.70915566
1088,406,secondary,Spelmansvägen,424.8321938,13.22655217,55.70931111
1089,406,secondary,Spelmansvägen,424.8321938,13.22727373,55.7094999
1090,406,secondary,Spelmansvägen,424.8321938,13.22797975,55.70970646
1091,407,residential,Basgränden,123.1287746,13.22246398,55.70657682
1092,407,residential,Basgränden,123.1287746,13.22319563,55.70640055
1093,408,residential,Barytongränden,270.5187708,13.22303495,55.70703838
1094,408,residential,Barytongränden,270.5187708,13.22380364,55.7069226
1095,408,residential,Barytongränden,270.5187708,13.22457899,55.70682305
1096,408,residential,Barytongränden,270.5187708,13.22535945,55.70673595
1097,408,residential,Barytongränden,270.5187708,13.22614418,55.70666237
1098,409,residential,Tenorgränden,237.7282183,13.22320513,55.70767972
1099,409,residential,Tenorgränden,237.7282183,13.22397857,55.70757449
1100,409,residential,Tenorgränden,237.7282183,13.22475924,55.7074889
1101,409,residential,Tenorgränden,237.7282183,13.22554549,55.70742176
1102,410,residential,Soprangränden,198.2202882,13.22336935,55.70832286
1103,410,residential,Soprangränden,198.2202882,13.22414766,55.70823003
1104,410,residential,Soprangränden,198.2202882,13.22493415,55.70816271
1105,413,residential,Hålvägen,203.4161135,13.14965426,55.70340689
1106,413,residential,Hålvägen,203.4161135,13.14907435,55.70309942
1107,413,residential,Hålvägen,203.4161135,13.14844889,55.70282227
1108,413,residential,Hålvägen,203.4161135,13.14811753,55.70242274
1109,414,residential,Gamlegårdsvägen,98.46748791,13.14833033,55.70326579
1110,415,residential,Värpinge bygata,80.77273058,13.14743474,55.70294444
1111,416,tertiary,Önnerupsvägen,110.6827667,13.14205163,55.70534044
1112,416,tertiary,Önnerupsvägen,110.6827667,13.14128755,55.70546548
1113,417,tertiary,Önnerupsvägen,1873.286956,13.14036096,55.70561868
1114,417,tertiary,Önnerupsvägen,1873.286956,13.13959781,55.70574552
1115,417,tertiary,Önnerupsvägen,1873.286956,13.13883552,55.70587401
1116,417,tertiary,Önnerupsvägen,1873.286956,13.13807323,55.7060025
1117,417,tertiary,Önnerupsvägen,1873.286956,13.13731119,55.70613147
1118,417,tertiary,Önnerupsvägen,1873.286956,13.13654949,55.70626106
1119,417,tertiary,Önnerupsvägen,1873.286956,13.13578777,55.70639065
1120,417,tertiary,Önnerupsvägen,1873.286956,13.13502612,55.70652036
1121,417,tertiary,Önnerupsvägen,1873.286956,13.13426503,55.70665112
1122,417,tertiary,Önnerupsvägen,1873.286956,13.13350393,55.70678188
1123,417,tertiary,Önnerupsvägen,1873.286956,13.13274281,55.70691258
1124,417,tertiary,Önnerupsvägen,1873.286956,13.13198136,55.70704268
1125,417,tertiary,Önnerupsvägen,1873.286956,13.1312199,55.70717278
1126,417,tertiary,Önnerupsvägen,1873.286956,13.13045844,55.70730287
1127,417,tertiary,Önnerupsvägen,1873.286956,13.129697,55.70743302
1128,417,tertiary,Önnerupsvägen,1873.286956,13.12893556,55.70756316
1129,417,tertiary,Önnerupsvägen,1873.286956,13.12817411,55.70769329
1130,417,tertiary,Önnerupsvägen,1873.286956,13.12741266,55.70782343
1131,417,tertiary,Önnerupsvägen,1873.286956,13.12665121,55.70795355
1132,417,tertiary,Önnerupsvägen,1873.286956,13.12588975,55.70808368
1133,417,tertiary,Önnerupsvägen,1873.286956,13.1251283,55.70821383
1134,417,tertiary,Önnerupsvägen,1873.286956,13.12436685,55.70834398
1135,417,tertiary,Önnerupsvägen,1873.286956,13.1236054,55.70847413
1136,417,tertiary,Önnerupsvägen,1873.286956,13.12284368,55.70860379
1137,417,tertiary,Önnerupsvägen,1873.286956,13.12208193,55.70873339
1138,417,tertiary,Önnerupsvägen,1873.286956,13.12132023,55.70886309
1139,417,tertiary,Önnerupsvägen,1873.286956,13.12055904,55.70899374
1140,417,tertiary,Önnerupsvägen,1873.286956,13.11979784,55.70912438
1141,417,tertiary,Önnerupsvägen,1873.286956,13.11903736,55.70925635
1142,417,tertiary,Önnerupsvägen,1873.286956,13.11827803,55.70939042
1143,417,tertiary,Önnerupsvägen,1873.286956,13.11751691,55.7095212
1144,417,tertiary,Önnerupsvägen,1873.286956,13.11675498,55.7096505
1145,417,tertiary,Önnerupsvägen,1873.286956,13.11599557,55.70978445
1146,417,tertiary,Önnerupsvägen,1873.286956,13.11523239,55.70991134
1147,417,tertiary,Önnerupsvägen,1873.286956,13.1144684,55.71003671
1148,417,tertiary,Önnerupsvägen,1873.286956,13.11370451,55.71016229
1149,417,tertiary,Önnerupsvägen,1873.286956,13.11294088,55.71028837
1150,418,secondary,Västra Ringen,142.2941468,13.14945277,55.71258195
1151,418,secondary,Västra Ringen,142.2941468,13.14959315,55.71302409
1152,419,secondary,Västra Ringen,187.2496731,13.14887514,55.71093175
1153,419,secondary,Västra Ringen,187.2496731,13.14903806,55.71137141
1154,419,secondary,Västra Ringen,187.2496731,13.14919527,55.71181175
1155,420,secondary,Västra Ringen,146.4329201,13.16260379,55.71433101
1156,420,secondary,Västra Ringen,146.4329201,13.16224412,55.71393383
1157,421,secondary,Västra Ringen,169.3943264,13.16122963,55.71329041
1158,421,secondary,Västra Ringen,169.3943264,13.16058248,55.71303045
1159,421,secondary,Västra Ringen,169.3943264,13.1598777,55.7128231
1160,424,tertiary,Stattenavägen,77.09138851,13.18354751,55.694894
1161,425,residential,Stortorget,82.41259218,13.19274437,55.7026138
1162,426,service, ,63.62366412,13.15098519,55.71494276
1163,427,service, ,74.61249417,13.1656758,55.71762717
1164,428,residential,Talmansgatan,409.6595769,13.15707945,55.70301991
1165,428,residential,Talmansgatan,409.6595769,13.15696906,55.70257557
1166,428,residential,Talmansgatan,409.6595769,13.15674184,55.70214626
1167,428,residential,Talmansgatan,409.6595769,13.15670131,55.7017778
1168,428,residential,Talmansgatan,409.6595769,13.15738618,55.70156718
1169,428,residential,Talmansgatan,409.6595769,13.1577473,55.70196725
1170,428,residential,Talmansgatan,409.6595769,13.15784262,55.7023618
1171,428,residential,Talmansgatan,409.6595769,13.15704769,55.70237611
1172,429,residential,Högbovägen,248.2249519,13.1613169,55.70260709
1173,429,residential,Högbovägen,248.2249519,13.16134242,55.70215813
1174,429,residential,Högbovägen,248.2249519,13.16138266,55.70170953
1175,429,residential,Högbovägen,248.2249519,13.16145254,55.70126248
1176,430,residential,Målarevägen,676.1047396,13.16271326,55.70041823
1177,430,residential,Målarevägen,676.1047396,13.16336481,55.70027865
1178,430,residential,Målarevägen,676.1047396,13.16413132,55.70033289
1179,430,residential,Målarevägen,676.1047396,13.16492481,55.70030281
1180,430,residential,Målarevägen,676.1047396,13.16571766,55.70026717
1181,430,residential,Målarevägen,676.1047396,13.16651123,55.70023656
1182,430,residential,Målarevägen,676.1047396,13.16730465,55.70020472
1183,430,residential,Målarevägen,676.1047396,13.16809808,55.70017299
1184,430,residential,Målarevägen,676.1047396,13.16889144,55.70014157
1185,430,residential,Målarevägen,676.1047396,13.16968346,55.70010013
1186,430,residential,Målarevägen,676.1047396,13.1704759,55.70006129
1187,430,residential,Målarevägen,676.1047396,13.17124793,55.69996041
1188,430,residential,Målarevägen,676.1047396,13.17201143,55.69983444
1189,431,residential,Sotarevägen,259.4692428,13.16233564,55.7008776
1190,431,residential,Sotarevägen,259.4692428,13.16312891,55.70084451
1191,431,residential,Sotarevägen,259.4692428,13.16389483,55.70090402
1192,431,residential,Sotarevägen,259.4692428,13.16467238,55.70084649
1193,431,residential,Sotarevägen,259.4692428,13.16466295,55.70040195
1194,432,residential,Trastvägen,540.9765229,13.17618011,55.7035806
1195,432,residential,Trastvägen,540.9765229,13.17538571,55.70360412
1196,432,residential,Trastvägen,540.9765229,13.17459134,55.70362791
1197,432,residential,Trastvägen,540.9765229,13.17379693,55.70365123
1198,432,residential,Trastvägen,540.9765229,13.17300253,55.70367474
1199,432,residential,Trastvägen,540.9765229,13.17220813,55.70369832
1200,432,residential,Trastvägen,540.9765229,13.17141374,55.70372187
1201,432,residential,Trastvägen,540.9765229,13.17061934,55.7037454
1202,432,residential,Trastvägen,540.9765229,13.16982494,55.70376892
1203,432,residential,Trastvägen,540.9765229,13.16903054,55.70379243
1204,433,residential,Falkvägen,174.0752873,13.16827754,55.70410755
1205,433,residential,Falkvägen,174.0752873,13.16842641,55.70366629
1206,433,residential,Falkvägen,174.0752873,13.16855123,55.70322299
1207,434,residential,Papegojevägen,164.4300628,13.16900255,55.70454072
1208,434,residential,Papegojevägen,164.4300628,13.16979764,55.70452615
1209,434,residential,Papegojevägen,164.4300628,13.17059269,55.70451092
1210,435,residential,Lärkvägen,175.688229,13.17121536,55.7039819
1211,435,residential,Lärkvägen,175.688229,13.17136053,55.70354028
1212,435,residential,Lärkvägen,175.688229,13.17151706,55.70309987
1213,436,residential,Domherrevägen,94.659118,13.17578209,55.70404219
1214,437,residential,Snickarevägen,95.33051677,13.17127033,55.70245923
1215,438,residential,Van Dürens väg,512.3405447,13.16631567,55.70231424
1216,438,residential,Van Dürens väg,512.3405447,13.16710862,55.70227857
1217,438,residential,Van Dürens väg,512.3405447,13.16790156,55.7022428
1218,438,residential,Van Dürens väg,512.3405447,13.16869454,55.7022074
1219,438,residential,Van Dürens väg,512.3405447,13.16948752,55.70217196
1220,438,residential,Van Dürens väg,512.3405447,13.17028066,55.7021377
1221,438,residential,Van Dürens väg,512.3405447,13.17107341,55.70210137
1222,438,residential,Van Dürens väg,512.3405447,13.17186487,55.70205669
1223,438,residential,Van Dürens väg,512.3405447,13.17265842,55.70202593
1224,438,residential,Van Dürens väg,512.3405447,13.17345154,55.70199164
1225,439,residential,Kakelvägen,86.07151214,13.17421508,55.70169039
1226,440,residential,Parkvägen,192.2433612,13.17513462,55.697971
1227,440,residential,Parkvägen,192.2433612,13.17456351,55.69828364
1228,440,residential,Parkvägen,192.2433612,13.17399317,55.69859673
1229,441,residential,Lervägen,231.8637113,13.17647144,55.69967364
1230,441,residential,Lervägen,231.8637113,13.17640711,55.69922592
1231,441,residential,Lervägen,231.8637113,13.17634345,55.69877816
1232,441,residential,Lervägen,231.8637113,13.17627787,55.6983305
1233,442,residential,Grävarvägen,311.9460831,13.17520965,55.69843332
1234,442,residential,Grävarvägen,311.9460831,13.17527378,55.69888106
1235,442,residential,Grävarvägen,311.9460831,13.17533974,55.6993287
1236,442,residential,Grävarvägen,311.9460831,13.17540532,55.69977636
1237,442,residential,Grävarvägen,311.9460831,13.17546448,55.70022432
1238,442,residential,Grävarvägen,311.9460831,13.17554367,55.70067122
1239,443,residential,Tegelvägen,300.1301557,13.17420338,55.69898409
1240,443,residential,Tegelvägen,300.1301557,13.17427411,55.69943151
1241,443,residential,Tegelvägen,300.1301557,13.17433534,55.69987934
1242,443,residential,Tegelvägen,300.1301557,13.17439363,55.70032731
1243,443,residential,Tegelvägen,300.1301557,13.17445981,55.70077495
1244,443,residential,Tegelvägen,300.1301557,13.17452702,55.70122254
1245,445,residential,Murarevägen,251.2351833,13.17246154,55.70022204
1246,445,residential,Murarevägen,251.2351833,13.17252015,55.7006699
1247,445,residential,Murarevägen,251.2351833,13.17259764,55.70111689
1248,445,residential,Murarevägen,251.2351833,13.17265514,55.70156491
1249,445,residential,Murarevägen,251.2351833,13.17271728,55.70201274
1250,446,residential,Stenmästarevägen,174.3821285,13.17067089,55.70156673
1251,446,residential,Stenmästarevägen,174.3821285,13.17146434,55.70153501
1252,446,residential,Stenmästarevägen,174.3821285,13.1722584,55.701509
1253,447,service, ,87.99420968,13.16999742,55.70249157
1254,448,residential,Glasmästarevägen,98.75195446,13.16664774,55.70068152
1255,449,residential,Plåtslagarevägen,228.977317,13.16763737,55.70064166
1256,449,residential,Plåtslagarevägen,228.977317,13.16769865,55.70108952
1257,449,residential,Plåtslagarevägen,228.977317,13.16776017,55.70153737
1258,449,residential,Plåtslagarevägen,228.977317,13.16782356,55.70198514
1259,450,residential,Rörläggarevägen,97.80101731,13.16867124,55.70060408
1260,451,residential,Brunius väg,99.52632137,13.17076184,55.70049808
1261,452,residential,Arkitektvägen,108.5787941,13.17157196,55.7006209
1262,452,residential,Arkitektvägen,108.5787941,13.17236392,55.70057899
1263,453,residential,Odinvägen,126.4414305,13.18761968,55.68580555
1264,453,residential,Odinvägen,126.4414305,13.1883861,55.68587922
1265,454,residential,Åsavägen,145.4418869,13.18858425,55.68639901
1266,454,residential,Åsavägen,145.4418869,13.18833661,55.68682586
1267,455,residential,Baldersvägen,247.3415347,13.18790307,55.68533942
1268,455,residential,Baldersvägen,247.3415347,13.18775907,55.68489913
1269,455,residential,Baldersvägen,247.3415347,13.18757521,55.68446227
1270,455,residential,Baldersvägen,247.3415347,13.1873593,55.68402995
1271,456,residential,Bragevägen,220.5091424,13.18666575,55.68369795
1272,456,residential,Bragevägen,220.5091424,13.18743287,55.68357994
1273,456,residential,Bragevägen,220.5091424,13.18820256,55.68346732
1274,456,residential,Bragevägen,220.5091424,13.18897224,55.68335469
1275,458,residential,Torsvägen,298.0235405,13.18853104,55.68543206
1276,458,residential,Torsvägen,298.0235405,13.1887803,55.68500562
1277,458,residential,Torsvägen,298.0235405,13.18904583,55.68458221
1278,458,residential,Torsvägen,298.0235405,13.18930963,55.68415847
1279,458,residential,Torsvägen,298.0235405,13.18950646,55.68372565
1280,459,residential,Frejavägen,196.1499127,13.1884583,55.68417916
1281,459,residential,Frejavägen,196.1499127,13.18767662,55.68423992
1282,459,residential,Frejavägen,196.1499127,13.18690804,55.68435478
1283,460,secondary,Malmövägen,519.6288493,13.18687554,55.68598397
