OBJECTID,point_id,longitude,latitude,fclass,name,depression_score,aesthetic_score,safety_score,vitality_score,start_count,end_count,road_length,ghs_population,log_start,log_end,start_end_count,log_total_count,poi_catering_density,poi_health_density,poi_leisure_density,poi_public_facility_density,poi_shopping_density,poi_tourism_density,poi_transit_density,boringness_score,wealth_score,poi_transit_dist,poi_transit_dist_500,poi_catering_dist,poi_shopping_dist,poi_health_dist,poi_leisure_dist,poi_public_facility_dist,poi_tourism_dist
87,87,13.17748535,55.70040593,secondary,Ringvägen,0.532561174,0.382812841,0.338514233,0.238124026,31,169,677.5723175,22.0543499,3.465735903,5.135798437,200,5.303304908,0,0,0,0,0,0,0,0.222667634,0.522755068,277.4619909,277.4619909,307.2872326,62.28429356,355.8965153,456.5056083,479.2395786,233.1718525
88,88,13.1802324,55.71234775,secondary,Bryggaregatan,0.441432521,0.529378142,0.278298955,0.293808758,46,17,485.4028525,41.40178299,3.850147602,2.890371758,63,4.158883083,0,0,0,0,0,0,0,0.282188283,0.391366635,215.1317487,215.1317487,305.9527319,100.922827,284.6895627,411.4755465,82.60209998,515.4277727
89,89,13.17159604,55.71783924,residential,Slåttervägen,0.686979968,0.631172068,0.574942444,0.436382182,9,16,265.747063,13.67240334,2.302585093,2.833213344,25,3.258096538,0,0,0,0,0,0,0,0.394392794,0.705339633,158.9445915,158.9445915,618.630008,349.0676676,428.3543091,464.7993263,411.9887489,332.2179804
90,90,13.17188627,55.71742101,residential,Slåttervägen,0.698482074,0.670551144,0.699792735,0.346808634,15,15,165.7551587,48.15041733,2.772588722,2.772588722,30,3.433987204,0,0,0,0,0,0,0,0.354251759,0.663785689,109.8071838,109.8071838,574.2847577,303.2726552,378.5607977,427.7240719,365.6331496,356.3451564
91,91,13.17218503,55.71700596,residential,Slåttervägen,0.503416132,0.677266128,0.619946431,0.273240818,16,4,197.627206,48.15041733,2.833213344,1.609437912,20,3.044522438,0,0,0,0,0,0,0,0.236588149,0.660893535,61.93886148,61.93886148,531.3855708,259.4694281,328.8936789,393.1286371,320.2096526,385.8863304
92,92,13.17288887,55.71682635,residential,Slåttervägen,0.41052087,0.574444883,0.3582341,0.291411281,11,15,325.2491062,76.95914459,2.48490665,2.772588722,26,3.295836866,0,0,0,0,0,0,1,0.373214925,0.418711619,24.63641103,24.63641103,521.4045994,251.0161793,292.2100155,344.8120665,274.2839628,434.0920556
93,93,13.17952982,55.71534041,residential,Luzernvägen,0.67786292,0.658604063,0.647884455,0.469742447,28,107,208.4888199,56.01569366,3.36729583,4.682131227,135,4.912654886,0,0,0,0,0,0,0,0.381889835,0.673966788,81.20845115,81.20845115,610.6559617,429.0567957,326.7025823,106.1802733,224.2916789,536.6937518
94,94,13.17888034,55.7158188,residential,Luzernvägen,0.471623877,0.549962454,0.430128671,0.54004382,16,88,270.1281857,56.01569366,2.833213344,4.48863637,104,4.65396035,0,0,1,0,0,0,0,0.485724952,0.498792671,142.9398537,142.9398537,644.3878322,477.5683489,311.9325765,49.61723534,198.9953154,518.9001577
95,95,13.17904793,55.71625791,residential,Luzernvägen,0.746445514,0.801749758,0.777139448,0.622745443,37,35,285.0001485,47.28925705,3.63758616,3.583518938,72,4.290459441,0,0,0,0,0,0,0,0.558452029,0.682525713,171.4993933,171.4993933,683.2068083,502.4121551,347.8770647,75.89817523,232.0492694,475.5766615
96,96,13.17826942,55.71664412,residential,Klövervägen,0.4716538,0.455394926,0.527150996,0.620260227,17,51,138.1866699,47.28925705,2.890371758,3.951243719,68,4.234106505,0,0,0,0,0,0,0,0.509919586,0.677511264,147.348272,147.348272,676.5676204,474.7499269,340.4166626,90.05683332,224.5976211,482.5587269
97,97,13.1774915,55.71673831,residential,Klövervägen,0.548226276,0.635963643,0.582249837,0.499863405,14,53,212.4848637,45.83389282,2.708050201,3.988984047,67,4.219507705,0,0,0,0,0,0,0,0.464731175,0.589765016,120.6571448,120.6571448,651.2141523,437.1349651,318.0893122,106.7311161,206.2839447,515.6236653
98,98,13.17441105,55.71838964,residential,Väpplingvägen,0.513921775,0.636573959,0.53303289,0.336641977,9,6,102.6248059,23.74222565,2.302585093,1.945910149,15,2.772588722,0,0,0,0,0,0,0,0.306258431,0.62228363,220.9852408,220.9852408,715.8413705,448.1863368,445.6016888,365.9840268,380.3139906,509.9116144
99,99,13.17471299,55.71799252,residential,Väpplingvägen,0.582071945,0.708827734,0.525287939,0.389889158,10,8,101.974285,23.74222565,2.397895273,2.197224577,18,2.944438979,0,0,0,0,0,0,0,0.363960324,0.697617993,193.0429791,193.0429791,680.8927213,416.8359229,401.2697046,320.0100971,332.7640815,527.3696711
100,100,13.17546826,55.71785228,residential,Väpplingvägen,0.495163199,0.62983219,0.457888357,0.299955163,12,8,200.0222004,36.29796219,2.564949357,2.197224577,20,3.044522438,0,0,0,0,0,0,0,0.329153543,0.494900919,214.3282636,214.3282636,685.6192415,428.6405184,389.3454704,277.9878944,309.0980567,575.1617
101,101,13.17623669,55.71773557,residential,Väpplingvägen,0.540778294,0.597844917,0.489059277,0.407773444,18,7,116.4935048,36.29796219,2.944438979,2.079441542,25,3.258096538,0,0,0,0,0,0,0,0.396862678,0.633266065,205.2423258,205.2423258,696.6036841,448.278188,386.3512634,240.9224456,294.7934833,535.6270668
102,102,13.17700265,55.71761376,residential,Väpplingvägen,0.56599956,0.625041727,0.634316787,0.547308382,23,7,100.2367292,45.83389282,3.17805383,2.079441542,30,3.433987204,0,0,0,0,0,0,0,0.461621821,0.66590267,197.4770159,197.4770159,710.3847209,471.9106013,389.217545,208.822486,287.9686141,495.7060515
103,103,13.17775998,55.71748185,residential,Väpplingvägen,0.48385147,0.56093204,0.45629368,0.33945428,16,24,248.4356082,45.83389282,2.833213344,3.218875825,40,3.713572067,0,0,0,0,0,0,0,0.424536627,0.639272477,200.9168713,200.9168713,726.1271571,498.3230414,397.1441271,183.7953495,288.4932286,458.7616616
104,104,13.178527,55.71739199,residential,Väpplingvägen,0.537198344,0.629771523,0.646435333,0.56862328,15,32,252.7651306,47.28925705,2.772588722,3.496507561,47,3.871201011,0,0,0,0,0,0,0,0.553643286,0.665378677,210.2675374,210.2675374,748.8070584,531.2493593,415.1194608,174.7609191,301.7623736,421.4907577
105,105,13.18716299,55.68686693,secondary,Malmövägen,0.601196148,0.696368143,0.522145541,0.360495651,7,37,477.9145534,3.625093937,2.079441542,3.63758616,44,3.80666249,0,0,0,0,0,0,0,0.427614171,0.577355132,197.0003986,197.0003986,336.1733342,416.5249093,867.75603,468.6307286,134.0816318,326.0885845
106,106,13.18727737,55.68731145,secondary,Malmövägen,0.433893196,0.638312519,0.380509755,0.305550843,7,34,425.7599549,3.625093937,2.079441542,3.555348061,41,3.737669618,0,0,0,0,0,0,0,0.285794154,0.533770923,246.9127656,246.9127656,326.6867107,466.5121199,833.5332038,454.2480203,177.2789295,314.3635187
107,107,13.18733738,55.68775916,secondary,Malmövägen,0.440364026,0.709203258,0.578832099,0.316477121,5,9,472.0623195,15.16354847,1.791759469,2.302585093,14,2.708050201,0,0,0,0,0,0,0,0.291146168,0.441604912,295.6130966,295.6130966,321.2714105,516.3083112,798.4051769,441.6610508,224.4149756,306.9120796
108,108,13.18738084,55.68820767,secondary,Malmövägen,0.403824484,0.613164809,0.620096982,0.2483523,27,25,601.7169989,47.40564728,3.33220451,3.258096538,52,3.970291914,0,0,0,0,0,0,0,0.228773637,0.374430802,292.3994,292.3994,322.5414277,566.0705609,764.1325453,433.4504289,272.8306836,306.4688424
109,109,13.25485501,55.70549473,secondary,Sandbyvägen,0.379538238,0.615498856,0.267584199,0.177393855,0,0,231.4101073,2.107366562,0,0,0,0,0,0,0,0,0,0,0,0.200342693,0.194224629,384.2427557,384.2427557,1469.476613,731.8644384,1399.935321,333.101328,780.7893413,1084.728555
110,110,13.2541047,55.70534543,secondary,Sandbyvägen,0.25800245,0.402104471,0.14883919,0.144986048,0,0,320.8400567,2.107366562,0,0,0,0,0,0,0,0,0,0,0,0.218356182,0.16068974,372.1889333,372.1889333,1429.500341,682.8311426,1359.756484,291.3745421,732.0813668,1049.089515
111,111,13.18276941,55.70581576,residential,Hantverksgatan,0.576052323,0.440499295,0.603614602,0.731854156,147,154,384.8047675,87.62893677,4.997212274,5.043425117,301,5.710427017,3,0,0,0,3,0,0,0.66116637,0.644557644,139.7925657,139.7925657,16.78590056,24.6039573,332.1361548,202.6718164,81.57728231,84.22645161
112,112,13.18208472,55.70604343,residential,Hantverksgatan,0.46419893,0.529483,0.623176076,0.515031919,180,108,197.5400204,87.62893677,5.198497031,4.691347882,288,5.666426688,0,0,0,0,0,1,0,0.39761379,0.683384627,121.8464945,121.8464945,55.10010523,54.95359334,338.8612999,189.6610459,131.5113779,37.76133701
113,113,13.1814514,55.70631527,residential,Hantverksgatan,0.31158796,0.297062059,0.556943431,0.504755881,222,186,175.6728392,52.1404686,5.407171771,5.231108617,408,6.013715156,1,0,0,0,0,1,0,0.426089738,0.488206297,117.2590102,117.2590102,25.65752056,88.19593198,358.0347525,183.4894531,181.3109921,23.02935861
114,114,13.18081601,55.70658556,residential,Hantverksgatan,0.431768075,0.323902744,0.389037881,0.468072897,166,114,201.0285088,52.1404686,5.117993812,4.744932128,280,5.638354669,1,0,0,0,0,0,0,0.387172645,0.464255132,133.0518179,133.0518179,38.54876021,131.8234224,375.9812341,190.9041071,196.6006685,68.13022893
115,115,13.18022021,55.70688243,residential,Hantverksgatan,0.366224138,0.287159277,0.424596909,0.34587023,96,20,190.7815595,52.1404686,4.574710979,3.044522438,116,4.762173935,0,0,0,0,0,0,0,0.3255773,0.360662104,155.3016495,155.3016495,84.52018993,177.5275886,379.7992841,206.8230841,207.0594949,116.5876147
116,116,13.17973053,55.70723556,residential,Hantverksgatan,0.419375332,0.459622744,0.573862795,0.374445368,75,9,168.2934692,47.54473495,4.33073334,2.302585093,84,4.442651256,0,0,0,0,0,0,0,0.274326648,0.528953441,147.9173334,147.9173334,131.3290577,221.8882985,381.0220486,224.8004187,219.9969475,164.138521
117,117,13.17935374,55.70762715,residential,Hantverksgatan,0.72392302,0.674704559,0.721158259,0.594385106,85,16,200.4427282,47.54473495,4.454347296,2.833213344,101,4.624972813,0,0,0,0,0,0,0,0.440672718,0.811318919,164.3820752,164.3820752,177.342085,264.5830885,380.458769,244.4407967,235.2565257,210.3157445
118,118,13.17887849,55.70798689,residential,Hantverksgatan,0.654095069,0.766232006,0.850149326,0.643286314,70,6,118.9151519,47.54473495,4.262679877,1.945910149,76,4.343805422,0,0,0,0,0,0,0,0.53661152,0.875109851,170.9265888,170.9265888,226.6420693,312.1077408,393.3021109,277.3813452,265.1190765,259.5814619
119,119,13.17830799,55.70829813,residential,Hantverksgatan,0.576317415,0.70441211,0.674541056,0.559590712,52,22,451.8777409,27.26437759,3.970291914,3.135494216,74,4.317488114,0,0,0,0,0,0,0,0.534982115,0.710219059,164.634513,164.634513,276.4923397,290.0211531,418.8171789,319.2959519,250.6075105,309.4355942
120,120,13.18681905,55.7115446,secondary,Kung Oskars väg,0.404427042,0.375643883,0.251022506,0.232492249,182,74,297.138184,169.3991089,5.209486153,4.317488114,256,5.549076085,0,0,0,0,0,0,0,0.236435764,0.386189481,96.17981989,96.17981989,66.73893716,68.72845813,164.1041638,472.0824927,293.6850757,190.7618063
121,121,13.17874373,55.71764573,cycleway,,0.433644466,0.517707544,0.495776028,0.451372722,13,15,238.0995769,47.28925705,2.63905733,2.772588722,28,3.36729583,0,0,0,0,0,0,0,0.434729917,0.520857785,196.0545739,196.0545739,779.1215949,558.6300586,445.9766103,204.9869295,332.9525294,395.583628
122,122,13.17825135,55.71799861,cycleway,,0.544366561,0.630231235,0.519103288,0.402177079,9,7,262.2925589,32.80164719,2.302585093,2.079441542,16,2.833213344,0,0,0,0,0,0,0,0.403788641,0.626686338,231.9617622,231.9617622,790.6340543,558.8311589,462.4032995,240.3396664,353.5288193,406.8433712
123,123,13.17922168,55.71699427,cycleway,,0.428153731,0.50301367,0.504207132,0.459992548,19,22,198.1970752,47.28925705,2.995732274,3.135494216,41,3.737669618,0,0,0,0,0,0,0,0.407551944,0.675106011,177.331341,177.331341,746.4439942,545.8159593,409.9519982,146.6680608,293.5579081,411.5496879
124,124,13.1795557,55.71651797,cycleway,,0.520100288,0.556339897,0.488453642,0.40410802,38,30,342.0387256,47.28925705,3.663561646,3.433987204,68,4.234106505,0,0,0,0,0,0,0,0.417101003,0.458771233,185.5028075,185.5028075,726.2594898,542.5756402,390.782444,118.8912486,274.7595918,432.6242947
125,125,13.17996782,55.71600776,cycleway,,0.49369297,0.532563847,0.242105347,0.188565871,23,70,237.5484565,9.814372063,3.17805383,4.262679877,93,4.543294782,0,0,0,0,0,0,0,0.366965687,0.312972234,133.4961669,133.4961669,669.0202393,496.8528562,381.7957342,119.3324315,270.1075576,459.9773219
126,126,13.17979482,55.71556933,cycleway,,0.658195313,0.752959929,0.438611877,0.40991881,18,111,281.3330564,9.814372063,2.944438979,4.718498871,129,4.86753445,0,0,0,0,0,0,0,0.459492639,0.579687331,91.44761929,91.44761929,627.3904183,450.5072116,351.2188072,111.2148928,245.0722885,506.2556746
127,127,13.1839867,55.7122392,path,,0.366252379,0.569040358,0.491383607,0.267653181,34,3,368.0713789,35.30475616,3.555348061,1.386294361,37,3.63758616,0,0,0,0,0,0,0,0.388454825,0.447677681,277.1732756,277.1732756,205.3836621,114.2895718,117.2122963,516.6362845,227.4551097,383.6808797
128,128,13.18427215,55.71261908,path,,0.608869626,0.675323019,0.399024995,0.205915925,26,1,301.4126362,35.30475616,3.295836866,0.693147181,27,3.33220451,0,0,0,0,0,0,0,0.360538127,0.480810437,290.5719256,290.5719256,248.8186929,155.8015861,158.0361986,528.6457209,262.2079654,390.2627592
129,129,13.18394348,55.71302382,path,,0.650860555,0.809218019,0.155789216,0.118241509,25,4,282.0333061,40.81332016,3.258096538,1.609437912,29,3.401197382,0,0,0,0,0,0,0,0.328944631,0.263140287,263.3074258,263.3074258,292.6265531,201.2780635,204.1869987,483.2832205,267.2362721,433.5793922
130,130,13.18355104,55.71341458,path,,0.673169307,0.831807859,0.197617213,0.188777343,36,37,265.9315695,40.81332016,3.610917913,3.63758616,73,4.304065093,0,0,0,0,0,0,0,0.372906569,0.399465486,220.6191614,220.6191614,336.688409,245.1753044,250.8047306,436.6289049,277.146109,480.1502306
131,131,13.18325427,55.71383094,path,,0.639442623,0.73885034,0.11382091,0.163015679,17,39,281.4543091,10.89656544,2.890371758,3.688879454,56,4.043051268,0,0,0,0,0,0,0,0.363329452,0.378259003,186.6815115,186.6815115,384.3916572,283.0932664,299.9392481,394.0910739,301.0798986,524.8346509
132,132,13.18285924,55.71421976,path,,0.752770796,0.83340504,0.359161219,0.286992798,10,16,252.7840698,82.22658539,2.397895273,2.833213344,26,3.295836866,0,0,0,0,0,0,0,0.457266863,0.568153735,155.2284732,155.2284732,430.4346461,312.3202303,347.8640603,349.7456942,325.3032602,569.9812025
133,133,13.1824659,55.71460983,path,,0.647988275,0.69005841,0.252299682,0.191914293,28,20,198.0427675,5.784135818,3.36729583,3.044522438,48,3.891820298,0,0,0,0,0,0,0,0.337837096,0.372146823,127.7326486,127.7326486,477.3692346,346.4624183,396.3776152,307.1405012,355.095699,539.9468285
134,134,13.18015934,55.71655065,cycleway,,0.49369297,0.532563847,0.242105347,0.188565871,39,17,226.2166935,9.759832382,3.688879454,2.890371758,56,4.043051268,0,0,0,0,0,0,0,0.366965687,0.312972234,155.0327625,155.0327625,722.465681,555.2728756,423.619073,152.0299437,308.3943179,404.8108273
135,136,13.17925681,55.71728156,cycleway,,0.428910594,0.505246093,0.504526919,0.461844446,16,16,185.1414104,47.28925705,2.833213344,2.833213344,32,3.496507561,0,0,0,0,0,0,0,0.40823671,0.675652159,166.4848551,166.4848551,770.6858822,563.3649447,434.6496545,176.2396302,318.8269013,390.1389153
136,137,13.17150371,55.70936527,residential,Ällingavägen,0.439689171,0.534317274,0.269237966,0.239478527,32,71,410.1197005,41.90699768,3.496507561,4.276666119,103,4.644390899,0,0,0,0,0,0,1,0.26432601,0.304452073,19.99807229,19.99807229,330.5516595,173.5710543,468.6402174,679.3435707,187.4628439,729.918339
137,138,13.17095773,55.709692,residential,Ällingavägen,0.622766748,0.654387094,0.571713563,0.248581901,39,365,390.8865366,41.90699768,3.688879454,5.902633333,404,6.003887067,0,0,0,0,0,0,0,0.305164088,0.530847121,69.99781033,69.99781033,290.9611956,148.6764151,429.5850538,729.3388909,221.0942337,777.2951516
138,139,13.17041164,55.71001868,residential,Ällingavägen,0.292881752,0.366606338,0.255184255,0.175246101,68,731,234.1521675,74.43881226,4.234106505,6.595780514,799,6.684611728,0,0,0,0,0,0,0,0.246872812,0.262150411,109.8024775,109.8024775,255.0594435,113.4669306,393.0232227,779.3352127,177.9700379,824.9845354
139,140,13.16986558,55.71034537,residential,Ällingavägen,0.572379373,0.610651035,0.469548594,0.524838995,69,690,225.4700866,74.43881226,4.248495242,6.538139824,759,6.633318433,0,0,0,0,0,0,0,0.451926664,0.656634524,70.84186071,70.84186071,224.6139191,92.97522362,359.7082565,787.1731135,128.4659891,872.9311444
140,141,13.16931945,55.71067204,residential,Ällingavägen,0.549439754,0.653024344,0.485739493,0.487781741,114,652,394.6516389,23.30016327,4.744932128,6.481577129,766,6.642486801,0,0,0,0,0,0,1,0.46516013,0.545443401,35.18946724,35.18946724,202.1109379,97.02986558,330.6276477,786.705324,79.58389601,840.8908277
141,142,13.16877314,55.71099855,residential,Ällingavägen,0.230869159,0.216723104,0.379569072,0.410508255,115,632,462.0040994,75.12773895,4.753590191,6.450470422,747,6.617402978,0,0,0,1,0,0,1,0.306223128,0.410743445,14.80597702,14.80597702,190.4051635,123.2399535,307.0046399,789.3904483,34.13154173,798.1783275
142,143,13.16848369,55.71151817,residential,Gässlingavägen,0.282544871,0.278095623,0.307357587,0.258666263,68,248,369.0625625,43.37958145,4.234106505,5.517452896,316,5.758901774,0,0,0,1,0,0,1,0.184655896,0.307520083,40.70391271,40.70391271,166.1819853,138.566024,263.4010992,772.0596262,28.32898572,737.9455739
143,144,13.16793614,55.71184399,residential,Gässlingavägen,0.336621521,0.380651699,0.494696677,0.290265488,28,15,368.7371877,43.37958145,3.36729583,2.772588722,43,3.784189634,0,0,0,0,0,0,0,0.250956144,0.468242986,59.43979809,59.43979809,183.0538755,107.2848081,254.6067072,777.9553561,78.00355514,696.4888909
144,145,13.16738717,55.71216913,residential,Gässlingavägen,0.359369157,0.40077161,0.479605239,0.430677623,22,19,339.1550718,43.37958145,3.135494216,2.995732274,41,3.737669618,0,0,0,0,0,0,0,0.323786065,0.454998627,72.72452338,72.72452338,210.8056968,94.02054349,255.5912863,787.1038028,127.9278085,656.2887552
145,146,13.16683818,55.71249428,residential,Gässlingavägen,0.393556405,0.432487119,0.499270847,0.316460958,9,148,341.2435367,26.00995255,2.302585093,5.003946306,157,5.062595033,0,0,0,0,0,0,1,0.301557198,0.492247101,32.01595922,32.01595922,245.7022827,105.6863417,266.1374117,799.2810368,177.8955957,617.5202774
146,147,13.16628882,55.71281922,residential,Gässlingavägen,0.35889802,0.473757312,0.305124005,0.155091317,15,175,439.8769065,26.00995255,2.772588722,5.170483995,190,5.252273428,0,0,0,0,0,0,2,0.173650295,0.234084223,5.803072005,5.803072005,285.14958,136.034253,285.2149158,814.3814081,227.8759535,580.4951114
147,148,13.16162057,55.71374625,cycleway,,0.376061574,0.538115881,0.143377923,0.140196268,15,2,395.551287,7.250980854,2.772588722,1.098612289,17,2.890371758,0,0,0,0,0,0,0,0.201708507,0.227556064,201.1763517,201.1763517,89.0746665,68.82738145,138.512252,898.1359473,107.4652203,561.2578658
148,149,13.16107892,55.71342006,cycleway,,0.159056772,0.269234383,0.076099084,0.040562926,32,3,324.3669772,7.250980854,3.496507561,1.386294361,35,3.583518938,0,0,0,0,0,0,0,0.108512369,0.098506723,234.7715596,234.7715596,63.96706548,52.23799511,111.2124497,859.6323138,75.43503166,610.1210206
